"Owner","Certificate Issuer Organization","Certificate Issuer Organizational Unit","Common Name or Certificate Name","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Trust Bits","Distrust for TLS After Date","Distrust for S/MIME After Date","EV Policy OID(s)","Approval Bug","NSS Release When First Included","Firefox Release When First Included","Test Website - Valid","Test Website - Expired","Test Website - Revoked","Mozilla Applied Constraints","Company Website","Geographic Focus","Certificate Policy (CP)","Certification Practice Statement (CPS)","Certificate Practice & Policy Statement (CP/CPS)","Standard Audit","NetSec Audit","TLS BR Audit","TLS EVG Audit","S/MIME BR Audit","Audit Firm","Standard Audit Type","Standard Audit Statement Dt"
"Asseco Data Systems S.A. (previously Unizeto Certum)","Unizeto Technologies S.A.","Certum Certification Authority","Certum Trusted Network CA 2","21D6D04A4F250FC93237FCAA5E128DE9","B676F2EDDAE8775CD36CB0F63CD1D4603961F49E6265BA013A2F0307B6D0B804","B043D1B4FD46F2B87E32308BB707CC70B2AEEC7D72D079AFE545BCA05D03CBBF","2011.10.06","2046.10.06","RSA 4096 bits","SHA512WithRSA","Websites;Email","","","1.2.616.1.113527.2.5.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=999378","NSS 3.23","Firefox 46","https://valid-certum-ctnca2.certificates.certum.pl","https://expired-certum-ctnca2.certificates.certum.pl","https://revoked-certum-ctnca2.certificates.certum.pl","","https://www.certum.eu/en/","Poland, Global","https://www.certum.eu/en/wp-content/uploads/2024/12/CCP-DK02-ZK01-Certification-Policy-of-CERTUM-Certification-Services_v5.1.pdf","https://www.certum.eu/en/wp-content/uploads/2025/07/CCP-DK02-ZK02-Certification-Practice-Statement-of-Certum-Certification-Services_v7.13_v2.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=17bab9fb-e2f4-4031-9424-e6645249b5c3","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=df1c5588-75d5-4a0f-a787-bab5571f76b5","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=10a7a7e2-37b4-4360-a206-3660ccd47f80","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c63865bd-2770-4c3b-aefe-c7143831709d","Ernst & Young, LLP","WebTrust","2025.04.04"
"Asseco Data Systems S.A. (previously Unizeto Certum)","Asseco Data Systems S.A.","Certum Certification Authority","Certum Trusted Root CA","1EBF5950B8C980374C06F7EB554FB5ED","FE7696573855773E37A95E7AD4D9CC96C30157C15D31765BA9B15704E1AE78FD","5EEAB6FA5AC1499F0BE8641D4D7655C83FD374991D94EA94783A80FAF72E7F37","2018.03.16","2043.03.16","RSA 4096 bits","SHA512WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1598577","NSS 3.66","Firefox 90","https://valid-ctrca.certificates.certum.pl/","https://expired-ctrca.certificates.certum.pl/","https://revoked-ctrca.certificates.certum.pl/","","https://www.certum.eu/en/","Poland, Global","https://www.certum.eu/en/wp-content/uploads/2024/12/CCP-DK02-ZK01-Certification-Policy-of-CERTUM-Certification-Services_v5.1.pdf","https://www.certum.eu/en/wp-content/uploads/2025/07/CCP-DK02-ZK02-Certification-Practice-Statement-of-Certum-Certification-Services_v7.13_v2.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=17bab9fb-e2f4-4031-9424-e6645249b5c3","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=df1c5588-75d5-4a0f-a787-bab5571f76b5","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=10a7a7e2-37b4-4360-a206-3660ccd47f80","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c63865bd-2770-4c3b-aefe-c7143831709d","Ernst & Young, LLP","WebTrust","2025.04.04"
"Autoridad de Certificacion Firmaprofesional","","","Autoridad de Certificacion Firmaprofesional CIF A62634068","1B70E9D2FFAE6C71","57DE0583EFD2B26E0361DA99DA9DF4648DEF7EE8441C3B728AFA9BCDE0F9B26A","B5DAFFA4766010AC1693044AFF780C954BC71DBE5ABB16E3ADA0DCC6C7FE550F","2014.09.23","2036.05.05","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1102143","NSS 3.74","Firefox 97","https://testsslev.firmaprofesional.com","https://testexpiredsslev.firmaprofesional.com","https://testrevokedsslev.firmaprofesional.com","","http://www.firmaprofesional.com/","Spain","https://crl.firmaprofesional.com/cps/FP_CP_Autenticacion_Web-250414-EN.pdf","https://crl.firmaprofesional.com/cps/FP_CPS-250519-EN-sFP.pdf","","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2509_FPR_FR_GN-41820/2509_fpr_fr_gn_cab-forum_aal_template_standard_audit_e_v3.3%201-signed.pdf","","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2509_FPR_FR_BR-41818/2509_fpr_fr_br_cab-forum_aal_template_tls-br_audit_e_v3.3%201-signed.pdf","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2509_FPR_FR_EV-41819/2509_fpr_fr_ev_cab-forum_aal_template_tls-ev_audit_e_v3.3%201-signed.pdf","","DEKRA Testing and Certification, S.A.U.","ETSI EN 319 411","2025.06.16"
"Autoridad de Certificacion Firmaprofesional","Firmaprofesional SA","","FIRMAPROFESIONAL CA ROOT-A WEB","319721EDAF89427F354187A167564C6D","BEF256DAF26E9C69BDEC1602359798F3CAF71821A03E018257C53C65617F3D4A","C4628CA1B3C6BA6A9B2F063BD0557A37319AAAFA1B4B1DEBCE68A5678807E28E","2022.04.06","2047.03.31","EC secp384r1","ecdsaWithSHA384","Websites","","","2.23.140.1.1","","NSS 3.101","FF 128","https://testsslev2022ec.firmaprofesional.com","https://testexpiredsslev2022ec.firmaprofesional.com","https://testrevokedsslev2022ec.firmaprofesional.com","","http://www.firmaprofesional.com/","Spain","https://crl.firmaprofesional.com/cps/FP_CP_Autenticacion_Web-250414-EN.pdf","https://crl.firmaprofesional.com/cps/FP_CPS-250519-EN-sFP.pdf","","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2509_FPR_FR_GN-41820/2509_fpr_fr_gn_cab-forum_aal_template_standard_audit_e_v3.3%201-signed.pdf","","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2509_FPR_FR_BR-41818/2509_fpr_fr_br_cab-forum_aal_template_tls-br_audit_e_v3.3%201-signed.pdf","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2509_FPR_FR_EV-41819/2509_fpr_fr_ev_cab-forum_aal_template_tls-ev_audit_e_v3.3%201-signed.pdf","","DEKRA Testing and Certification, S.A.U.","ETSI EN 319 411","2025.06.16"
"Autoridad de Certificación (ANF AC)","ANF Autoridad de Certificacion","ANF CA Raiz","ANF Secure Server Root CA","0DD3E3BC6CF96BB1","FB8FEC759169B9106B1E511644C618C51304373F6C0643088D8BEFFD1B997599","C7D28C3E8B0372DD9E2683AF181AEA18E1EA973D5A0771FEABCD6DC1CAA9AD67","2019.09.04","2039.08.30","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1585951","NSS 3.66","Firefox 90","https://testvalidsslev.anf.es","https://testexpiredsslev.anf.es","https://testrevokedsslev.anf.es","","https://www.anf.es","Mainly Spain, European Union","https://anf.es/wp-content/uploads/2025/07/CP-for-SSL-and-Electronic-Headquarters-v.3.3.8.pdf","https://anf.es/wp-content/uploads/2025/04/Certification-Practices-Statement-ANF-AC-v.3.10.pdf","","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2505_ANF_FR_GN-41456/2505_anf_fr_gn_cab-forum_aal_template_standard_audit_e_v3.3.pdf","","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2505_ANF_FR_BR-41455/2505_anf_fr_br_cab-forum_aal_template_tls-br_audit_e_v3.3.pdf","https://www.dekra-checkme.com/api/asset/product/document/download/T4O-2505_ANF_FR_EV-41454/2505_anf_fr_ev_cab-forum_aal_template_tls-ev_audit_e_v3.3.pdf","","DEKRA Testing and Certification, S.A.U.","ETSI EN 319 411","2025.05.14"
"BEIJING CERTIFICATE AUTHORITY Co., Ltd.","BEIJING CERTIFICATE AUTHORITY","","BJCA Global Root CA1","556F65E3B4D9906A1B09D16C3EC06C20","F3896F88FE7C0A882766A7FA6AD2749FB57A7F3E98FB769C1FA7B09C2C44D5AE","1E08B38A1CF8303601080F4F1E8C04DE64F3D579169804D1BABA929B45960409","2019.12.19","2044.12.12","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1647181","NSS 3.89.1","Firefox 114","https://demossl-rsa-valid.bjca.org.cn","https://demossl-rsa-expired.bjca.org.cn","https://demossl-rsa-revoked.bjca.org.cn","","https://www.bjca.cn","China","https://www.bjca.cn/u4d/%E8%AF%81%E4%B9%A6%E7%AD%96%E7%95%A5%EF%BC%88CP%EF%BC%89/files/BJCA_Global_CP.pdf; https://www.bjca.cn/u4d/%E8%AF%81%E4%B9%A6%E7%AD%96%E7%95%A5%EF%BC%88CP%EF%BC%89/files/BJCA_Global_CP.pdf","https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_CPS.pdf; https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_CPS.pdf","https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_SSL_CP&CPS.pdf; https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_SSL_CP&CPS_EN.zip","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fe6045b-a9b4-4d67-80f4-abeab3d606b6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=547e7410-9976-4ca7-8ff4-0e2958c09537","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=5c034c88-f6a3-4e02-9873-dc1d62a42831","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=51a1025e-5cf0-4701-9e29-7385f82d71ff","","SunRise CPAs / DFK International","WebTrust","2025.05.20"
"BEIJING CERTIFICATE AUTHORITY Co., Ltd.","BEIJING CERTIFICATE AUTHORITY","","BJCA Global Root CA2","2C17087D642AC0FE85185906CFB44AEB","574DF6931E278039667B720AFDC1600FC27EB66DD3092979FB73856487212882","633DD47DD8FBCB9D32C9DC01CD01684992F1F3357C74016A7E1C4925D96B4D46","2019.12.19","2044.12.12","EC secp384r1","ecdsaWithSHA384","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1647181","NSS 3.89.1","Firefox 114","https://demossl-ecc-valid.bjca.org.cn","https://demossl-ecc-expired.bjca.org.cn","https://demossl-ecc-revoked.bjca.org.cn","","https://www.bjca.cn","China","https://www.bjca.cn/u4d/%E8%AF%81%E4%B9%A6%E7%AD%96%E7%95%A5%EF%BC%88CP%EF%BC%89/files/BJCA_Global_CP.pdf; https://www.bjca.cn/u4d/%E8%AF%81%E4%B9%A6%E7%AD%96%E7%95%A5%EF%BC%88CP%EF%BC%89/files/BJCA_Global_CP.pdf","https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_CPS.pdf; https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_CPS.pdf","https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_SSL_CP&CPS.pdf; https://www.bjca.cn/u4d/%E7%94%B5%E5%AD%90%E8%AE%A4%E8%AF%81%E4%B8%9A%E5%8A%A1%E8%A7%84%E5%88%99%EF%BC%88CPS%EF%BC%89/files/BJCA_Global_SSL_CP&CPS_EN.zip","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fe6045b-a9b4-4d67-80f4-abeab3d606b6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=547e7410-9976-4ca7-8ff4-0e2958c09537","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=5c034c88-f6a3-4e02-9873-dc1d62a42831","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=51a1025e-5cf0-4701-9e29-7385f82d71ff","","SunRise CPAs / DFK International","WebTrust","2025.05.20"
"Buypass","Buypass AS-983163327","","Buypass Class 2 Root CA","02","9A114025197C5BB95D94E63D55CD43790847B646B23CDF11ADA4A00EFF15FB48","487CB58F08ED93A88AF14B840D5C19BE969C6C5D9E08691800327AC2ADDA2C8D","2010.10.26","2040.10.26","RSA 4096 bits","SHA256WithRSA","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=685128","NSS 3.13.6","Firefox 16","https://valid.business.ca22.ssl.buypass.no","https://expired.business.ca22.ssl.buypass.no","https://revoked.business.ca22.ssl.buypass.no","","http://www.buypass.no/","Norway, Europe","","","https://repository.buypassca.com/cpsTLS-v1-1.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-standard_audit_2024-v1-0.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-standard_audit_2024-v1-0.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-tls-br_audit_2024-v1-0.pdf","","","BSI","ETSI EN 319 411","2024.12.23"
"Buypass","Buypass AS-983163327","","Buypass Class 3 Root CA","02","EDF7EBBCA27A2A384D387B7D4010C666E2EDB4843E4C29B4AE1D5B9332E6B24D","7BFE75BC2F581D017F20CAF33D513EC107198A595B2C82AA1B89F0DAC5190782","2010.10.26","2040.10.26","RSA 4096 bits","SHA256WithRSA","Websites","","","2.16.578.1.26.1.3.3","https://bugzilla.mozilla.org/show_bug.cgi?id=685128","NSS 3.13.6","Firefox 16","https://valid.evident.ca23.ssl.buypass.no","https://expired.evident.ca23.ssl.buypass.no","https://revoked.evident.ca23.ssl.buypass.no","","http://www.buypass.no/","Norway, Europe","","","https://repository.buypassca.com/cpsTLS-v1-1.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-standard_audit_2024-v1-0.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-standard_audit_2024-v1-0.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-tls-br_audit_2024-v1-0.pdf","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/buypas-0047417148-000/aal_3-3__buypass-tls-ev_audit_2024-v1-0.pdf","","BSI","ETSI EN 319 411","2024.12.23"
"Certainly LLC","Certainly","","Certainly Root E1","062533B1470333275CF98D9AB9BFCCF8","B4585F22E4AC756A4E8612A1361C5D9D031A93FD84FEBB778FA3068B0FC42DC2","5910BD72FCD6F1858130777AC2C2281588CF9C5729D3939DC84348FA63252AEB","2021.04.01","2046.04.01","EC secp384r1","ecdsaWithSHA384","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1727941","NSS 3.80","Firefox 103","https://valid.root-e1.certainly.com","https://expired.root-e1.certainly.com","https://revoked.root-e1.certainly.com","","https://www.fastly.com","Global","","","https://www.certainly.com/repository/cp-cps/CertainlyCP-CPS_v1.9.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=43fedd00-a8c7-4aa1-80e4-05bc4ccd57d6","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=85e6bad6-6004-46ad-afaf-9ba7ab2da8bd","","","Schellman & Company, LLC.","WebTrust","2024.08.29"
"Certainly LLC","Certainly","","Certainly Root R1","008E0FF94B907168653354F4D44439B7E0","77B82CD8644C4305F7ACC5CB156B45675004033D51C60C6202A8E0C33467D3A0","2C23EF128D0ECF0B32DAD167F19F9901287697C70A4242D8804392F306445DE9","2021.04.01","2046.04.01","RSA 4096 bits","SHA256WithRSA","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1727941","NSS 3.80","Firefox 103","https://valid.root-r1.certainly.com","https://expired.root-r1.certainly.com","https://revoked.root-r1.certainly.com","","https://www.fastly.com","Global","","","https://www.certainly.com/repository/cp-cps/CertainlyCP-CPS_v1.9.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=43fedd00-a8c7-4aa1-80e4-05bc4ccd57d6","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=85e6bad6-6004-46ad-afaf-9ba7ab2da8bd","","","Schellman & Company, LLC.","WebTrust","2024.08.29"
"Certigna","Dhimyotis","","Certigna","00FEDCE3010FC948FF","E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D","7FF020518ED3585257B86DE356AB4C0873AAC32AAC1FB74BA3B81BDF00EA593A","2007.06.29","2027.06.29","RSA 2048 bits","SHA1WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=393166","NSS 3.12.4","Firefox 3.5","https://valid.servicesca-racine.dhimyotis.com","https://expired.servicesca-racine.dhimyotis.com","https://revoked.servicesca-racine.dhimyotis.com","","http://www.certigna.com/","France, Europe","","","https://cps.certigna.com/DPCCertignaTLSCA.pdf; https://cps.certigna.com/DPCCertignaSMIMECA.pdf; https://cps.certigna.com/DPCCertignaCodeSigningCA.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Letter-Standard-V3_Certigna-1.pdf","","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Letter-TLS-BR-V3_Certigna.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Lettre-TLS-EV-V3_Certigna-1.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Letter-SMIME-BR-V3_Certigna-1.pdf","LSTI","ETSI EN 319 411","2025.06.03"
"Certigna","Dhimyotis","0002 48146308100036","Certigna Root CA","00CAE91B89F155030DA3E6416DC4E3A6E1","D48D3D23EEDB50A459E55197601C27774B9D7B18C94D5A059511A10250B93168","4D9ED852A75AC7B92823B4745C46287FF52AE2E9F15F145FF5B7F9352C2FB23A","2013.10.01","2033.10.01","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1265683","NSS 3.41","Firefox 65","https://valid.servicesca.dhimyotis.com","https://expired.servicesca.dhimyotis.com","https://revoked.servicesca.dhimyotis.com","","http://www.certigna.com/","France, Europe","","","https://cps.certigna.com/DPCCertignaTLSCA.pdf; https://cps.certigna.com/DPCCertignaSMIMECA.pdf; https://cps.certigna.com/DPCCertignaCodeSigningCA.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Letter-Standard-V3_Certigna-1.pdf","","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Letter-TLS-BR-V3_Certigna.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Lettre-TLS-EV-V3_Certigna-1.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/06/23-1713-CAB-Forum-Audit-Attestation-Letter-SMIME-BR-V3_Certigna-1.pdf","LSTI","ETSI EN 319 411","2025.06.03"
"certSIGN","certSIGN","certSIGN ROOT CA","certSIGN ROOT CA","200605167002","EAA962C4FA4A6BAFEBE415196D351CCD888D4F53F3FA8AE6D7C466A94E6042BB","803207093030E6DA4EAF69969EDD5A4F9B2A4685B497A283BC4AEEBCA2A04361","2006.07.04","2031.07.04","RSA 2048 bits","SHA1WithRSA","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=470756","NSS 3.12.5","Firefox 3.6","https://testssl-valid.certsign.ro/","https://testssl-expired.certsign.ro/","https://testssl-revoked.certsign.ro/","","http://www.certsign.ro/certsign_en/","Romania","","","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e56b6eec-3d65-44c7-a785-34ee654cd8b8","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4e7f8aaf-3b2d-44c1-9ae6-0893536505e2","","","Crowe FST Audit Ltd","WebTrust","2025.04.30"
"certSIGN","CERTSIGN SA","certSIGN ROOT CA G2","certSIGN ROOT CA G2","110034B64EC6362D36","657CFE2FA73FAA38462571F332A2363A46FCE7020951710702CDFBB6EEDA3305","A0A51554F6F956CD4AFDD3B41E968828155DF6088EDC61EE90515BB651765030","2017.02.06","2042.02.06","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1403453","NSS 3.54","Firefox 79","https://testssl-valid-evcp.certsign.ro/","https://testssl-expired-evcp.certsign.ro/","https://testssl-revoked-evcp.certsign.ro/","","http://www.certsign.ro/certsign_en/","Romania","","","https://www.certsign.ro/en/document/certsign-web-ca-qwac-certification-practice-statement/; https://www.certsign.ro/en/document/certsign-root-ca-g2-certification-practice-statement/; https://www.certsign.ro/en/document/certsign-qualified-ca-certification-practice-statement/; https://www.certsign.ro/en/document/certsign-public-ca-certification-practice-statement/; https://www.certsign.ro/en/document/certsign-web-ca-ov-certification-practice-statement/; https://www.certsign.ro/en/document/certsign-web-ca-dv-certification-practice-statement/","https://www.lsti-certification.fr/wp-content/uploads/2025/05/1612-377-Audit-Attestation-Lettre-Standard-V2_CertiSIGN.pdf","","https://www.lsti-certification.fr/wp-content/uploads/2025/05/1612-377-Audit-Attestation-Letter-TLS-BR_Audit-V2_CertSIGN.pdf","https://www.lsti-certification.fr/wp-content/uploads/2025/05/1612-377-Audit-Attestation-Letter-TLS-EV_Audit-V2_CertSIGN.pdf","","LSTI","ETSI EN 319 411","2025.04.28"
"China Financial Certification Authority (CFCA)","China Financial Certification Authority","","CFCA EV ROOT","184ACCD6","5CC3D78E4E1D5E45547A04E6873E64F90CF9536D1CCC2EF800F355C4C5FD70FD","5CBE245423ACEBA4450A3ADB752BE02649E2346ED69EC3CF3BDCCB63C3E98790","2012.08.08","2029.12.31","RSA 4096 bits","SHA256WithRSA","Websites","","","2.16.156.112554.3","https://bugzilla.mozilla.org/show_bug.cgi?id=926029","NSS 3.18","Firefox 38","https://www.anxinsign.com/Web/login","https://exp.cebnet.com.cn/","https://rev.cebnet.com.cn/","","http://www.cfca.com.cn/","China","","","https://www.cfca.com.cn/upload/resources/file/2024/10/31/2050.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=76f967f9-a75f-4edc-a2f7-1c5dd501d99f","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c0471fc7-4d97-4da3-8930-50aa879edbcc","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=7ad6f804-6196-4533-9115-9cea5ceaf623","","Anthony Kam & Associates Ltd.","WebTrust","2024.10.28"
"Chunghwa Telecom","Chunghwa Telecom Co., Ltd.","ePKI Root Certification Authority","ePKI Root Certification Authority","15C8BD65475CAFB897005EE406D2BC9D","C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5","5F7314B8C34C1932B5A414A24494606BF760654A7F11562BA2845E81AD19A9D0","2004.12.20","2034.12.20","RSA 4096 bits","SHA1WithRSA","Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=448794","NSS 3.12.5","Firefox 3.6","https://good.epkiov.hinet.net","https://expired.epkiov.hinet.net","https://revoked.epkiov.hinet.net","","http://www.cht.com.tw","Taiwan","https://chtca.hinet.net/assets/en/file/TLS/ePKI-CP-v2.3-en.pdf; https://chtca.hinet.net/assets/en/file/TLS/ePKI-CP-v2.2-en.pdf","https://chtca.hinet.net/assets/en/file/TLS/CHTCA-CPS-v1.2-en.pdf; https://chtca.hinet.net/assets/en/file/TLS/CHTCA-CPS-v1.1-en.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=499b020c-bf5b-4791-afb8-8e11223d793a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=52bc302f-0c5b-479b-806a-08f5202cb899","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=329e6fb9-d19b-4e62-a424-fa1ed6c5f0f5","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=cde152ec-5dfe-4685-be49-f56f6b12d3b0","SunRise CPAs / DFK International","WebTrust","2024.10.22"
"Chunghwa Telecom","Chunghwa Telecom Co., Ltd.","","HiPKI Root CA - G1","2DDDACCE629794A143E8B0CD766A5E60","F015CE3CC239BFEF064BE9F1D2C417E1A0264A0A94BE1F0C8D121864EB6949CC","85F383C36EC842E1605870B615F17294D22AC82339C8B58D919683788E25F84E","2019.02.22","2037.12.31","RSA 4096 bits","SHA256WithRSA","Websites","","","","https://bugzilla.mozilla.org/show_bug.cgi?id=1563417","NSS 3.74","Firefox 97","https://good.hipkig1ov.hinet.net","https://expired.hipkig1ov.hinet.net","https://revoked.hipkig1ov.hinet.net","","http://www.cht.com.tw","Taiwan","https://chtca.hinet.net/assets/en/file/TLS/HiPKI-CP-v1.3-en.pdf","https://chtca.hinet.net/assets/en/file/TLS/HiPKICA-CPS-v1.1-en.pdf; https://chtca.hinet.net/assets/en/file/TLS/HiPKICA-CPS-v1.0-en.pdf","https://chtca.hinet.net/assets/en/file/TLS/HiPKICA-CP_CPS-v1.0-en.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=499b020c-bf5b-4791-afb8-8e11223d793a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=52bc302f-0c5b-479b-806a-08f5202cb899","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=329e6fb9-d19b-4e62-a424-fa1ed6c5f0f5","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=cde152ec-5dfe-4685-be49-f56f6b12d3b0","SunRise CPAs / DFK International","WebTrust","2024.10.22"
